IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
4010a9,xmm0,23629255,723,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,8.688116,80.0,20.0
401175,rax,23691434,420,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,8.711095,80.10471204188482,19.895287958115183
401090,rax,24034367,727,masked,<lud_omp._omp_fn.1>,xor,"xor, %eax,%eax",1,0,8.837833,80.20833333333333,19.791666666666668
401175,rax,24746990,168,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,9.101196,80.31088082901555,19.689119170984455
4010a0,xmm0,24946662,429,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,9.174989,80.41237113402062,19.587628865979383
4010b2,xmm1,25021381,289,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,9.202602,80.51282051282051,19.487179487179485
401180,rflags,25755521,152,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,9.473918,80.61224489795919,19.387755102040817
4010b0,rflags,25807251,276,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,9.493036,80.71065989847716,19.289340101522843
401180,rflags,26068232,941,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,9.589486,80.8080808080808,19.19191919191919
4010b2,xmm1,26879499,99,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,9.889305,80.40201005025126,19.597989949748744
4010b2,xmm1,26975493,71,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,9.924782,80.5,19.5
401182,xmm1,27179702,131,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,10.000251,80.59701492537313,19.402985074626866
4010ad,rdx,27247692,562,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,10.025378,80.59701492537313,19.402985074626866
4010b2,xmm1,27259018,360,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,10.029564,80.59701492537313,19.402985074626866
4010b2,xmm1,27416284,275,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,10.087685,80.59701492537313,19.402985074626866
401175,rax,28162925,410,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,10.36362,80.59701492537313,19.402985074626866
401182,xmm1,28185461,874,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,10.371949,80.59701492537313,19.402985074626866
401182,xmm1,29086161,652,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,10.70482,81.09452736318408,18.90547263681592
4010a0,xmm0,29369733,346,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,10.809619,81.09452736318408,18.90547263681592
4010a0,xmm0,29954653,265,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,11.025787,80.59701492537313,19.402985074626866
40117d,rdx,30228421,442,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,11.126964,80.59701492537313,19.402985074626866
401182,xmm1,30621077,944,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,11.272077,80.09950248756219,19.90049751243781
4010ad,rdx,30772945,7,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,11.328203,80.09950248756219,19.90049751243781
401180,rflags,31137633,994,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,11.46298,80.09950248756219,19.90049751243781
401182,xmm1,31587220,51,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,11.629134,80.09950248756219,19.90049751243781
40117d,rdx,31704568,74,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,11.672502,80.09950248756219,19.90049751243781
401180,rflags,32063095,326,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,11.805002,80.09950248756219,19.90049751243781
401170,xmm0,32103112,561,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,11.819792,80.09950248756219,19.90049751243781
401170,xmm0,32280163,570,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,11.885224,80.09950248756219,19.90049751243781
401170,xmm0,32614207,306,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,12.008676,80.09950248756219,19.90049751243781
4010ad,rdx,32862105,334,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,12.100292,80.09950248756219,19.90049751243781
4010a0,xmm0,33375219,261,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,12.289923,79.60199004975124,20.398009950248756
4010a5,rax,33379800,324,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,12.291616,79.60199004975124,20.398009950248756
4010a0,xmm0,34029023,966,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,12.531549,79.60199004975124,20.398009950248756
4010b2,xmm1,34607345,217,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,12.745279,79.60199004975124,20.398009950248756
4010ad,rdx,34988925,710,masked,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",1,0,12.886299,79.60199004975124,20.398009950248756
401179,xmm0,35521034,909,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,13.08295,79.60199004975124,20.398009950248756
401182,xmm1,35831703,134,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,13.197764,79.60199004975124,20.398009950248756
4010b0,rflags,36131965,826,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,13.308731,80.09950248756219,19.90049751243781
401170,xmm0,37087137,313,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,13.661733,80.09950248756219,19.90049751243781
4010b2,xmm1,37206319,267,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,13.705779,80.09950248756219,19.90049751243781
401182,xmm1,37609372,947,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,13.854735,79.60199004975124,20.398009950248756
4010a0,xmm0,37825189,833,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,13.934494,79.1044776119403,20.895522388059703
4010a9,xmm0,37914783,278,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,13.967606,79.1044776119403,20.895522388059703
401175,rax,38854220,138,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,14.314793,79.1044776119403,20.895522388059703
4010a9,xmm0,38959060,750,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,14.353538,79.60199004975124,20.398009950248756
4010b0,rflags,39059788,100,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,14.390764,79.60199004975124,20.398009950248756
40117d,rdx,39251848,726,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,14.461744,79.60199004975124,20.398009950248756
4010a5,rax,41232203,363,crash,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",0,1,15.193622,80.09950248756219,19.90049751243781
4010a5,rax,41380711,337,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,15.248506,80.09950248756219,19.90049751243781
401182,xmm1,41547872,919,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,15.310283,80.09950248756219,19.90049751243781
4010a9,xmm0,41774422,251,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,15.394009,80.09950248756219,19.90049751243781
401170,xmm0,42131353,518,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,15.52592,80.09950248756219,19.90049751243781
401179,xmm0,42131818,939,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,15.526092,80.09950248756219,19.90049751243781
401179,xmm0,42300413,235,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,15.588399,80.09950248756219,19.90049751243781
4010b0,rflags,42510149,212,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,15.665911,79.60199004975124,20.398009950248756
4010a9,xmm0,42978161,810,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,15.838874,79.60199004975124,20.398009950248756
401180,rflags,43365848,352,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,15.982151,79.60199004975124,20.398009950248756
401175,rax,43437074,301,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,16.008474,80.09950248756219,19.90049751243781
4010a0,xmm0,43629102,707,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,16.079441,80.09950248756219,19.90049751243781
4010b0,rflags,44233260,297,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,16.30272,80.09950248756219,19.90049751243781
4010a9,xmm0,44334932,862,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,16.340294,80.09950248756219,19.90049751243781
4010a5,rax,44350325,156,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,16.345983,79.60199004975124,20.398009950248756
401175,rax,44497244,185,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,16.40028,80.09950248756219,19.90049751243781
40117d,rdx,44537864,331,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,16.415292,80.59701492537313,19.402985074626866
401179,xmm0,44553375,806,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,16.421024,80.59701492537313,19.402985074626866
40117d,rdx,45160082,67,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,16.645244,80.59701492537313,19.402985074626866
4010a5,rax,45511500,603,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,16.775118,80.59701492537313,19.402985074626866
401170,xmm0,45732253,525,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,16.856701,80.09950248756219,19.90049751243781
4010ad,rdx,46665671,18,masked,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",1,0,17.201664,80.09950248756219,19.90049751243781
4010a0,xmm0,47869989,45,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,17.646742,80.59701492537313,19.402985074626866
401179,xmm0,48107379,938,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,17.734474,81.09452736318408,18.90547263681592
4010b2,xmm1,48377705,605,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,17.834378,81.09452736318408,18.90547263681592
4010ad,rdx,49085173,380,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,18.095837,80.59701492537313,19.402985074626866
401180,rflags,49340857,345,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,18.19033,80.09950248756219,19.90049751243781
401180,rflags,49396863,567,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,18.211028,80.09950248756219,19.90049751243781
401170,xmm0,50063248,784,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,18.457303,80.59701492537313,19.402985074626866
40117d,rdx,50567928,767,masked,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",1,0,18.643817,80.59701492537313,19.402985074626866
40117d,rdx,50663952,859,masked,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",1,0,18.679305,80.59701492537313,19.402985074626866
4010a5,rax,51098453,693,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,18.839883,80.59701492537313,19.402985074626866
401182,xmm1,51369532,263,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,18.940065,80.59701492537313,19.402985074626866
401175,rax,51392343,997,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,18.948496,80.09950248756219,19.90049751243781
4010ad,rdx,51512737,163,masked,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",1,0,18.992989,80.59701492537313,19.402985074626866
4010a9,xmm0,51546968,162,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,19.00564,80.59701492537313,19.402985074626866
401175,rax,51895176,948,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,19.134327,81.09452736318408,18.90547263681592
401182,xmm1,52425863,843,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,19.330453,81.59203980099502,18.407960199004975
401175,rax,52484355,225,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,19.352069,81.59203980099502,18.407960199004975
401182,xmm1,52591470,634,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,19.391656,81.59203980099502,18.407960199004975
401182,xmm1,52616994,533,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,19.401089,82.08955223880596,17.91044776119403
4010ad,rdx,52803216,467,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,19.469911,82.08955223880596,17.91044776119403
4010b0,rflags,52907073,164,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,19.508293,82.08955223880596,17.91044776119403
4010a9,xmm0,52934959,527,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,19.518599,82.08955223880596,17.91044776119403
401179,xmm0,53806234,79,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,19.840595,82.08955223880596,17.91044776119403
4010a9,xmm0,54140066,86,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,19.963969,82.08955223880596,17.91044776119403
401182,xmm1,54491400,965,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,20.093811,82.58706467661692,17.412935323383085
4010ad,rdx,54641226,737,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,20.149182,82.58706467661692,17.412935323383085
401182,xmm1,55115000,193,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,20.324275,82.58706467661692,17.412935323383085
401175,rax,55247656,10,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,20.3733,82.58706467661692,17.412935323383085
4010ad,rdx,55297640,90,masked,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",1,0,20.391773,82.08955223880596,17.91044776119403
401180,rflags,55774669,618,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,20.568068,82.08955223880596,17.91044776119403
401175,rax,55898976,604,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,20.614008,82.08955223880596,17.91044776119403
401182,xmm1,55909485,33,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,20.617892,82.08955223880596,17.91044776119403
4010a5,rax,55940531,133,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,20.629365,82.58706467661692,17.412935323383085
4010b2,xmm1,56035357,917,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,20.66441,82.58706467661692,17.412935323383085
401179,xmm0,56439947,40,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,20.813934,83.08457711442786,16.915422885572138
401175,rax,56971554,115,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,21.0104,83.08457711442786,16.915422885572138
401170,xmm0,56975313,610,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,21.011789,82.58706467661692,17.412935323383085
401175,rax,56996295,35,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,21.019543,82.58706467661692,17.412935323383085
4010a0,xmm0,57516921,764,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,21.21195,82.58706467661692,17.412935323383085
401160,rax,57638945,137,crash,<lud_omp._omp_fn.0>,xor,"xor, %eax,%eax",0,1,21.257047,82.08955223880596,17.91044776119403
4010a0,xmm0,58011581,963,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,21.394761,81.59203980099502,18.407960199004975
4010b0,rflags,58119403,16,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,21.434609,81.09452736318408,18.90547263681592
4010a5,rax,58189960,96,crash,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",0,1,21.460685,80.59701492537313,19.402985074626866
401175,rax,58377343,684,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,21.529936,81.09452736318408,18.90547263681592
4010a0,xmm0,59300998,240,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,21.87129,81.09452736318408,18.90547263681592
4010a0,xmm0,59340756,979,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,21.885983,81.09452736318408,18.90547263681592
4010a5,rax,59490399,786,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,21.941287,81.09452736318408,18.90547263681592
401170,xmm0,59745673,801,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,22.035628,81.09452736318408,18.90547263681592
401180,rflags,60227455,934,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,22.21368,81.09452736318408,18.90547263681592
401175,rax,60420097,795,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,22.284875,81.09452736318408,18.90547263681592
4010a9,xmm0,60556989,526,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,22.335466,81.09452736318408,18.90547263681592
4010ad,rdx,60680734,94,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,22.381198,81.59203980099502,18.407960199004975
401182,xmm1,61148990,981,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,22.554251,81.59203980099502,18.407960199004975
401179,xmm0,61599295,388,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,22.72067,82.08955223880596,17.91044776119403
401179,xmm0,62318791,36,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,22.986573,82.08955223880596,17.91044776119403
401179,xmm0,62350126,628,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,22.998154,82.08955223880596,17.91044776119403
401170,xmm0,62897907,868,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,23.200597,82.58706467661692,17.412935323383085
401175,rax,63168341,923,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,23.300541,82.58706467661692,17.412935323383085
4010b0,rflags,63495993,600,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,23.421631,82.08955223880596,17.91044776119403
4010a0,xmm0,63515265,926,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,23.428753,81.59203980099502,18.407960199004975
401175,rax,63757681,298,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,23.518343,81.59203980099502,18.407960199004975
4010ad,rdx,65312314,825,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,24.092887,82.08955223880596,17.91044776119403
401179,xmm0,65763634,178,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,24.259681,82.08955223880596,17.91044776119403
401179,xmm0,65896508,479,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,24.308787,82.08955223880596,17.91044776119403
4010a0,xmm0,65974595,358,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,24.337645,81.59203980099502,18.407960199004975
4010b2,xmm1,66206486,640,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,24.423345,81.09452736318408,18.90547263681592
4010b2,xmm1,66227794,832,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,24.43122,81.09452736318408,18.90547263681592
401170,xmm0,66549900,647,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,24.55026,81.09452736318408,18.90547263681592
401182,xmm1,66550524,971,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,24.550491,81.09452736318408,18.90547263681592
4010a0,xmm0,67427150,598,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,24.874465,81.09452736318408,18.90547263681592
4010a5,rax,67451741,503,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,24.883553,80.59701492537313,19.402985074626866
401175,rax,67802129,915,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,25.013046,80.59701492537313,19.402985074626866
40117d,rdx,67941524,691,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,25.064562,80.59701492537313,19.402985074626866
4010b0,rflags,68147289,200,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,25.140606,80.59701492537313,19.402985074626866
4010ad,rdx,68181166,557,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,25.153126,80.09950248756219,19.90049751243781
401170,xmm0,68391478,179,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,25.230851,80.59701492537313,19.402985074626866
4010b0,rflags,68763461,398,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,25.368324,80.59701492537313,19.402985074626866
4010a0,xmm0,68775763,798,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,25.372871,80.59701492537313,19.402985074626866
4010b0,rflags,68825679,845,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,25.391318,81.09452736318408,18.90547263681592
401180,rflags,69032612,544,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,25.467794,81.59203980099502,18.407960199004975
401170,xmm0,69142414,206,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,25.508374,81.09452736318408,18.90547263681592
4010b2,xmm1,69385549,250,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,25.598229,81.09452736318408,18.90547263681592
4010a9,xmm0,69409834,609,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,25.607204,80.59701492537313,19.402985074626866
4010a5,rax,69425705,623,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,25.613069,80.59701492537313,19.402985074626866
401179,xmm0,69830423,855,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,25.76264,80.59701492537313,19.402985074626866
40117d,rdx,69952759,774,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,25.807852,80.59701492537313,19.402985074626866
4010a0,xmm0,70268956,25,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,25.924709,80.59701492537313,19.402985074626866
4010a9,xmm0,70273058,792,masked,<lud_omp._omp_fn.1>,mulss,"mulss, (%rdx),%xmm0",1,0,25.926225,80.59701492537313,19.402985074626866
401179,xmm0,70738643,992,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,26.09829,80.59701492537313,19.402985074626866
4010b0,rflags,70816783,984,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,26.127169,80.09950248756219,19.90049751243781
4010ad,rdx,70818706,449,masked,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",1,0,26.127879,79.60199004975124,20.398009950248756
4010b2,xmm1,71090740,913,masked,<lud_omp._omp_fn.1>,subss,"subss, %xmm0,%xmm1",1,0,26.228415,79.60199004975124,20.398009950248756
401175,rax,71272461,501,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,26.295573,79.60199004975124,20.398009950248756
4010a0,xmm0,71668281,663,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,26.441856,79.60199004975124,20.398009950248756
4010b0,rflags,71753927,875,masked,<lud_omp._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,26.473508,79.60199004975124,20.398009950248756
401170,xmm0,71983352,914,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,26.558296,80.09950248756219,19.90049751243781
401179,xmm0,72087303,732,masked,<lud_omp._omp_fn.0>,mulss,"mulss, (%rdx),%xmm0",1,0,26.596714,80.09950248756219,19.90049751243781
40117d,rdx,72172220,758,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,26.628096,80.59701492537313,19.402985074626866
40117d,rdx,72630088,491,crash,<lud_omp._omp_fn.0>,add,"add, %rsi,%rdx",0,1,26.79731,80.59701492537313,19.402985074626866
4010a5,rax,73092069,136,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,26.968044,80.59701492537313,19.402985074626866
401180,rflags,73509661,30,masked,<lud_omp._omp_fn.0>,cmp,"cmp, %eax,%ebx",1,0,27.122373,80.09950248756219,19.90049751243781
401175,rax,73521609,581,masked,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",1,0,27.126789,80.09950248756219,19.90049751243781
4010a0,xmm0,73904633,824,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,27.268343,80.09950248756219,19.90049751243781
4010ad,rdx,73934370,105,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,27.279332,79.60199004975124,20.398009950248756
401175,rax,73986299,211,crash,<lud_omp._omp_fn.0>,add,"add, $0x1,%rax",0,1,27.298524,80.09950248756219,19.90049751243781
401182,xmm1,74015659,681,masked,<lud_omp._omp_fn.0>,subss,"subss, %xmm0,%xmm1",1,0,27.309374,80.09950248756219,19.90049751243781
401170,xmm0,74053208,829,masked,<lud_omp._omp_fn.0>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,27.323251,80.09950248756219,19.90049751243781
4010a5,rax,75740851,535,masked,<lud_omp._omp_fn.1>,add,"add, $0x1,%rax",1,0,27.946952,79.60199004975124,20.398009950248756
4010a0,xmm0,75878016,932,masked,<lud_omp._omp_fn.1>,movss,"movss, (%rcx,%rax,4),%xmm0",1,0,27.997644,79.60199004975124,20.398009950248756
4010ad,rdx,75987917,132,crash,<lud_omp._omp_fn.1>,add,"add, %rsi,%rdx",0,1,28.03826,79.1044776119403,20.895522388059703
